,name,raw_wp_url,pdf_url,number_pages,number_images,number_characters,number_equations
950,bitbay,https://whitepaper.io/document/177/bitbay-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ByczdOM-X,6,1,17768,0
951,esportbits,https://whitepaper.io/document/469/esportbits-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkggqCNyH,1,1,4346,0
952,cloudbric,https://whitepaper.io/document/612/cloudbric-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SybqesHcw,27,27,52111,5
953,gmt_token,https://whitepaper.io/document/0/gmt-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gmt-token,60,0,56753,7
954,vega_protocol,https://whitepaper.io/document/0/vega-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=vega-protocol,39,0,128262,10
955,game_ace_token,https://whitepaper.io/document/0/game-ace-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=game-ace-token,11,18,17035,2
956,gravity_finance,https://whitepaper.io/document/0/gravity-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gravity-finance,14,18,13277,0
957,flurry_finance,https://whitepaper.io/document/0/flurry-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=flurry-finance,12,40,14485,1
958,omni_real_estate_token,https://whitepaper.io/document/0/omni-real-estate-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=omni-real-estate-token,26,26,0,0
959,one_basis,https://whitepaper.io/document/0/one-basis-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=one-basis,8,11,10293,1
960,starlink,https://whitepaper.io/document/0/starlink-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=starlink,22,22,27090,0
961,hachiko_inu,https://whitepaper.io/document/0/hachiko-inu-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hachiko-inu,6,0,0,0
962,bitcoin_asia,https://whitepaper.io/document/0/bitcoin-asia-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bitcoin-asia,17,60,20031,0
963,delta.theta,https://whitepaper.io/document/0/delta.theta-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=delta.theta,16,41,24311,5
964,tao,https://whitepaper.io/document/320/tao-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Sk22dhKZQ,16,22,18939,0
965,kaiken_shiba,https://whitepaper.io/document/0/kaiken-shiba-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kaiken-shiba,12,0,0,0
966,nework,https://whitepaper.io/document/309/nework-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1nsK9v-7,51,21,73449,6
967,annex_finance,https://whitepaper.io/document/0/annex-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=annex-finance,25,5,26030,10
968,stk,https://whitepaper.io/document/293/stk-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkWHkuwbm,14,27,18493,0
969,buying.com,https://whitepaper.io/document/0/buying.com-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=buying.com,77,695,112878,0
970,bitcoin_turbo_koin,https://whitepaper.io/document/482/bitcoin-turbo-koin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hkrn09rXH,15,15,29988,0
971,little_angry_bunny_v2,https://whitepaper.io/document/0/little-angry-bunny-v2-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=little-angry-bunny-v2,11,147,7186,0
972,counos,https://whitepaper.io/document/519/counos-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJfNN_y-U,21,21,417,0
973,mirrored_ishares_silver_trust,https://whitepaper.io/document/700/mirrored-ishares-silver-trust-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1UukOJru,6,0,15527,0
974,weld,https://whitepaper.io/document/0/weld-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=weld,38,6,0,0
975,minebee,https://whitepaper.io/document/501/minebee-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BJ3U3nPDr,66,73,77476,10
976,bho_network,https://whitepaper.io/document/0/bho-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bho-network,30,40,65647,15
977,affinity,https://whitepaper.io/document/0/affinity-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=affinity,15,1,28398,0
978,blockius,https://whitepaper.io/document/0/blockius-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=blockius,27,423,5696,0
979,trdgtoken_(eth),https://whitepaper.io/document/0/trdgtoken-(eth)-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=trdgtoken-(eth),21,27,27811,0
980,cryptoart.ai,https://whitepaper.io/document/0/cryptoart.ai-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cryptoart.ai,32,35,49768,4
981,simpledefi,https://whitepaper.io/document/0/simpledefi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=simpledefi,15,2,29287,0
982,fibswap_dex,https://whitepaper.io/document/0/fibswap-dex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=fibswap-dex,20,4,142715,0
983,vaulty,https://whitepaper.io/document/0/vaulty-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=vaulty,16,3,14680,0
984,singularitynet,https://whitepaper.io/document/732/singularitynet-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkJF8Ez8d,86,103,267419,3
985,kalycoin,https://whitepaper.io/document/765/kalycoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ByDQRH77t,21,90,22752,0
986,hi,https://whitepaper.io/document/0/hi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hi,30,48,79568,0
987,shivom,https://whitepaper.io/document/321/shivom-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJqEdJ2ZQ,58,58,4038,0
988,Nezha,https://whitepaper.io/document/0/Nezha-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=Nezha,16,1,24492,11
989,BABEEZ,https://whitepaper.io/document/0/BABEEZ-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=BABEEZ,15,352,4667,0
990,Sneakerbox,https://whitepaper.io/document/0/Sneakerbox-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=Sneakerbox,9,9,13832,0
991,change_gold,https://whitepaper.io/document/0/change-gold-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=change-gold,4,1,5053,0
992,nezha_usdnez,https://whitepaper.io/document/779/nezha-usdnez-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkGtdKnX9,16,4,24506,11
993,gold_bits_coin,https://whitepaper.io/document/434/gold-bits-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkpbOKiCE,13,14,16447,2
994,yap_stone,https://whitepaper.io/document/525/yap-stone-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HydzGoaM8,63,77,67685,3
995,lucky_seven,https://whitepaper.io/document/561/lucky-seven-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkMmdO4XU,20,7,31792,0
996,lightcoin,https://whitepaper.io/document/0/lightcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=lightcoin,12,24,18650,0
997,loki,https://whitepaper.io/document/513/loki-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rklHg8yWI,24,0,69888,3
998,jax.network,https://whitepaper.io/document/0/jax.network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=jax.network,57,3,139942,66
999,canlead,https://whitepaper.io/document/375/canlead-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJBo0vuoN,41,111,75923,2
1000,revain,https://whitepaper.io/document/107/revain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rkIYBeHxX,24,24,0,0
1001,shift,https://whitepaper.io/document/470/shift-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJ5H3R41r,16,0,32777,3
1002,boolberry,https://whitepaper.io/document/317/boolberry-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJu3MnFZX,8,6,16440,8
1003,tigereum,https://whitepaper.io/document/365/tigereum-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJQaYp8oE,19,19,37543,2
1004,starsharks_(sss),https://whitepaper.io/document/0/starsharks-(sss)-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=starsharks-(sss),18,3,30355,2
1005,ioi_token,https://whitepaper.io/document/0/ioi-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ioi-token,34,0,50115,26
1006,gaps,https://whitepaper.io/document/542/gaps-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJSjbBmmL,13,5,17430,0
1007,hitbtc_token,https://whitepaper.io/document/0/hitbtc-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hitbtc-token,14,1,20102,0
1008,wixlar,https://whitepaper.io/document/488/wixlar-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Bkp3fopQB,20,21,2010,0
1009,fanspel,https://whitepaper.io/document/0/fanspel-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=fanspel,24,23,36550,0
1010,tatatu,https://whitepaper.io/document/339/tatatu-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1bVBoEX7,48,15,93613,0
1011,blackmoon,https://whitepaper.io/document/263/blackmoon-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SktFYtI-7,27,25,42726,2
1012,wowbit,https://whitepaper.io/document/474/wowbit-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SytcTySJS,5,4,4572,0
1013,tagz5,https://whitepaper.io/document/517/tagz5-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rkfDawkWI,7,10,2012,2
1014,tenshi,https://whitepaper.io/document/0/tenshi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tenshi,2,0,3735,0
1015,block_ape_scissors,https://whitepaper.io/document/0/block-ape-scissors-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=block-ape-scissors,10,1,11109,0
1016,tune.fm,https://whitepaper.io/document/0/tune.fm-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tune.fm,43,43,80461,7
1017,biconomy_exchange_token,https://whitepaper.io/document/0/biconomy-exchange-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=biconomy-exchange-token,8,27,10901,1
1018,nubits,https://whitepaper.io/document/744/nubits-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJmlGtlD_,15,1,35667,1
1019,coss,https://whitepaper.io/document/252/coss-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H12gWN8ZQ,24,14,29548,0
1020,light_defi,https://whitepaper.io/document/0/light-defi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=light-defi,32,3,48995,4
1021,betterbetting,https://whitepaper.io/document/314/betterbetting-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ryZzV3wbQ,26,21,64142,0
1022,zvchain,https://whitepaper.io/document/565/zvchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ryo6bYE7L,71,82,133581,60
1023,nfty_token,https://whitepaper.io/document/0/nfty-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=nfty-token,36,1,68724,0
1024,dendomains,https://whitepaper.io/document/0/dendomains-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dendomains,41,0,59801,4
1025,bloxmove_token,https://whitepaper.io/document/0/bloxmove-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bloxmove-token,24,24,33020,0
1026,bankex,https://whitepaper.io/document/262/bankex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SydmuFLbX,36,12,119171,1
1027,starlaunch,https://whitepaper.io/document/0/starlaunch-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=starlaunch,9,18,0,0
1028,noah_coin,https://whitepaper.io/document/336/noah-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SyPPlj4mX,37,276,46930,0
1029,keeps_coin,https://whitepaper.io/document/0/keeps-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=keeps-coin,35,22,59335,1
1030,shiryo,https://whitepaper.io/document/0/shiryo-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=shiryo,59,178,37962,2
1031,divi,https://whitepaper.io/document/278/divi-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=By2Q8IvZm,21,22,40011,15
1032,infomatix,https://whitepaper.io/document/0/infomatix-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=infomatix,28,0,56388,3
1033,insolar,https://whitepaper.io/document/576/insolar-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkjPgTbuI,66,19,118546,8
1034,connector_coin,https://whitepaper.io/document/0/connector-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=connector-coin,21,84,31686,4
1035,redemption_token,https://whitepaper.io/document/0/redemption-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=redemption-token,28,3,28615,3
1036,sb_group,https://whitepaper.io/document/0/sb-group-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=sb-group,9,34,5235,0
1037,alqo,https://whitepaper.io/document/271/alqo-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJIw0jU-X,29,29,45416,29
1038,fruits,https://whitepaper.io/document/0/fruits-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=fruits,30,55,43399,2
1039,largo_coin,https://whitepaper.io/document/630/largo-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hkl-xaTbd,38,115,59122,0
1040,shibnobi,https://whitepaper.io/document/0/shibnobi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=shibnobi,7,10,3584,0
1041,somnium,https://whitepaper.io/document/0/somnium-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=somnium,6,6,8323,4
1042,open_rights_exchange,https://whitepaper.io/document/0/open-rights-exchange-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=open-rights-exchange,43,43,52566,0
1043,frostbyte,https://whitepaper.io/document/0/frostbyte-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=frostbyte,19,4,44276,0
1044,unilend_finance,https://whitepaper.io/document/0/unilend-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=unilend-finance,16,16,0,0
1045,squidgametoken,https://whitepaper.io/document/0/squidgametoken-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=squidgametoken,13,13,0,0
1046,guild_of_guardians,https://whitepaper.io/document/0/guild-of-guardians-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=guild-of-guardians,33,8,55417,0
1047,akt.io,https://whitepaper.io/document/0/akt.io-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=akt.io,53,30,82569,0
1048,prochain,https://whitepaper.io/document/289/prochain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJ39DDwZX,32,32,39249,4
1049,testprod1103202201,https://whitepaper.io/document/0/testprod1103202201-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=testprod1103202201,1,0,816,0
1050,nft_champions,https://whitepaper.io/document/0/nft-champions-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=nft-champions,9,54,7250,0
1051,testprod1103202203,https://whitepaper.io/document/0/testprod1103202203-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=testprod1103202203,1,0,816,0
1052,testprod2022110305,https://whitepaper.io/document/0/testprod2022110305-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=testprod2022110305,1,0,816,0
1053,indigo_protocol,https://whitepaper.io/document/0/indigo-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=indigo-protocol,14,26,28057,0
1054,leonicorn_swap_(_leon_),https://whitepaper.io/document/0/leonicorn-swap-(-leon-)-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=leonicorn-swap-(-leon-),34,1,42839,0
1055,asd,https://whitepaper.io/document/0/asd-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=asd,1,0,816,0
1056,linksync,https://whitepaper.io/document/0/linksync-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=linksync,9,82,5797,0
1057,agavecoin,https://whitepaper.io/document/489/agavecoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1PKSipXS,28,29,0,0
1058,universa,https://whitepaper.io/document/194/universa-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ryLHkMQWX,18,37,30327,0
1059,curveusd,https://whitepaper.io/document/0/curveusd-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=curveusd,8,0,12259,48
1060,vagabond,https://whitepaper.io/document/0/vagabond-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=vagabond,30,13,44703,0
1061,metadoge,https://whitepaper.io/document/0/metadoge-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=metadoge,8,8,4949,3
1062,undead_finance,https://whitepaper.io/document/0/undead-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=undead-finance,16,12,11777,0
1063,selfsell,https://whitepaper.io/document/244/selfsell-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1gMmZH-X,41,18,74443,1
1064,ivy,https://whitepaper.io/document/358/ivy-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1fByj6E7,40,64,101999,1
1065,ticko,https://whitepaper.io/document/67/ticko-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkiPXG-x7,1,11,4094,1
1066,ducks_finance,https://whitepaper.io/document/0/ducks-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ducks-finance,7,11,2509,0
1067,pomcoin,https://whitepaper.io/document/0/pomcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=pomcoin,5,1,5758,0
1068,hk_coin,https://whitepaper.io/document/0/hk-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hk-coin,7,0,20569,0
1069,reborn_royalty_by_royal_ai,https://whitepaper.io/document/0/reborn-royalty-by-royal-ai-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=reborn-royalty-by-royal-ai,10,10,0,0
1070,thedopedao,https://whitepaper.io/document/0/thedopedao-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=thedopedao,1,0,1317,0
1071,99defi.network,https://whitepaper.io/document/0/99defi.network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=99defi.network,18,18,36831,2
1072,lotus,https://whitepaper.io/document/0/lotus-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=lotus,8,0,26908,23
1073,bloomify_static,https://whitepaper.io/document/0/bloomify-static-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bloomify-static,10,13,25598,2
1074,mobilego,https://whitepaper.io/document/214/mobilego-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HyiDX_7W7,31,12,54314,0
1075,mauscoin,https://whitepaper.io/document/0/mauscoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=mauscoin,2,0,6928,0
1076,snap_token,https://whitepaper.io/document/0/snap-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=snap-token,30,54,28516,0
1077,zonex_exchange,https://whitepaper.io/document/0/zonex-exchange-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=zonex-exchange,18,46,9747,0
1078,ideas,https://whitepaper.io/document/0/ideas-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ideas,22,18,14617,2
1079,aston,https://whitepaper.io/document/348/aston-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkXM0FTNm,28,28,0,0
1080,dublr,https://whitepaper.io/document/0/dublr-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dublr,7,4,29767,4
1081,portuma,https://whitepaper.io/document/0/portuma-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=portuma,19,0,5755,0
1082,teststagingdb001,https://whitepaper.io/document/0/teststagingdb001-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=teststagingdb001,1,0,816,0
1083,testprod20221027,https://whitepaper.io/document/0/testprod20221027-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=testprod20221027,1,0,816,0
1084,teststagindb10272022,https://whitepaper.io/document/0/teststagindb10272022-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=teststagindb10272022,1,0,816,0
1085,jurat,https://whitepaper.io/document/0/jurat-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=jurat,5,0,7730,0
1086,sneakerbox_nft,https://whitepaper.io/document/0/sneakerbox-nft-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=sneakerbox-nft,9,9,13832,0
1087,insight_chain,https://whitepaper.io/document/385/insight-chain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ryoe5tdo4,61,48,56642,5
1088,aetoken,https://whitepaper.io/document/0/aetoken-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=aetoken,8,32,14288,3
1089,horde,https://whitepaper.io/document/0/horde-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=horde,15,53,6894,0
1090,clinic_spectrum,https://whitepaper.io/document/0/clinic-spectrum-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=clinic-spectrum,10,10,13673,0
1091,launchpad_tg_dao_3.0,https://whitepaper.io/document/0/launchpad-tg-dao-3.0-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=launchpad-tg-dao-3.0,16,1,42785,0
1092,ghost,https://whitepaper.io/document/0/ghost-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ghost,40,6,61384,9
1093,bhax_token,https://whitepaper.io/document/0/bhax-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bhax-token,55,0,57582,1
1094,latium,https://whitepaper.io/document/331/latium-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkWpmLkzX,19,126,34349,6
1095,gearz,https://whitepaper.io/document/0/gearz-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gearz,2,0,1959,0
1096,omnion,https://whitepaper.io/document/0/omnion-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=omnion,6,1,2773,0
1097,behodler,https://whitepaper.io/document/0/behodler-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=behodler,15,2,51852,58
1098,dogebnb.org,https://whitepaper.io/document/0/dogebnb.org-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dogebnb.org,4,30,2167,0
1099,meta_revolution_world___revold_game,https://whitepaper.io/document/0/meta-revolution-world---revold-game-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=meta-revolution-world---revold-game,22,0,20686,1
1100,bozkurt_token,https://whitepaper.io/document/0/bozkurt-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bozkurt-token,15,3,13181,0
1101,datamine,https://whitepaper.io/document/0/datamine-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=datamine,18,9,26127,26
1102,bitshiba,https://whitepaper.io/document/0/bitshiba-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bitshiba,19,0,11236,0
1103,lxveworld,https://whitepaper.io/document/0/lxveworld-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=lxveworld,12,13,11206,0
1104,swapdex_network,https://whitepaper.io/document/0/swapdex-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=swapdex-network,25,11,55737,12
1105,keys,https://whitepaper.io/document/0/keys-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=keys,10,0,7216,0
1106,baconcoin,https://whitepaper.io/document/0/baconcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=baconcoin,17,5,25122,0
1107,home_school_and_sports_youth_stars,https://whitepaper.io/document/0/home-school-and-sports-youth-stars-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=home-school-and-sports-youth-stars,4,1,2143,0
1108,wizarre_scroll,https://whitepaper.io/document/0/wizarre-scroll-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=wizarre-scroll,11,18,17664,0
1109,cryptobull,https://whitepaper.io/document/0/cryptobull-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cryptobull,3,0,7285,0
1110,komainu,https://whitepaper.io/document/0/komainu-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=komainu,4,1,6299,0
1111,wx_token,https://whitepaper.io/document/0/wx-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=wx-token,16,28,14061,53
1112,axl_inu,https://whitepaper.io/document/0/axl-inu-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=axl-inu,21,0,39854,0
1113,koliscoin_network,https://whitepaper.io/document/0/koliscoin-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=koliscoin-network,5,3,4537,9
1114,kitty_coin_solana,https://whitepaper.io/document/0/kitty-coin-solana-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kitty-coin-solana,5,7,2140,0
1115,outer_ring_mmo_(gq),https://whitepaper.io/document/0/outer-ring-mmo-(gq)-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=outer-ring-mmo-(gq),52,58,58544,0
1116,moac,https://whitepaper.io/document/73/moac-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJ3riQ-xm,31,31,38826,0
1117,rock_gbx_limited,https://whitepaper.io/document/159/rock-gbx-limited-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hkvy9pb-7,48,16,100352,3
1118,gari_network,https://whitepaper.io/document/0/gari-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gari-network,19,128,31392,2
1119,magnetgold,https://whitepaper.io/document/0/magnetgold-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=magnetgold,80,320,0,0
1120,uniform_fiscal_object,https://whitepaper.io/document/0/uniform-fiscal-object-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=uniform-fiscal-object,9,63,22591,1
1121,piccolo_inu,https://whitepaper.io/document/0/piccolo-inu-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=piccolo-inu,8,14,1489,0
1122,btrips,https://whitepaper.io/document/0/btrips-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=btrips,37,535,53074,2
1123,playkey,https://whitepaper.io/document/0/playkey-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=playkey,37,27,67539,7
1124,monaco,https://whitepaper.io/document/95/monaco-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SynWot-lm,32,25,36611,3
1125,astrospaces.io,https://whitepaper.io/document/0/astrospaces.io-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=astrospaces.io,12,10,6909,0
1126,weboo_swap,https://whitepaper.io/document/0/weboo-swap-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=weboo-swap,14,25,7053,0
1127,united_traders_token,https://whitepaper.io/document/0/united-traders-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=united-traders-token,46,27,65270,3
1128,dogelana,https://whitepaper.io/document/0/dogelana-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dogelana,10,0,0,0
1129,cryptonity,https://whitepaper.io/document/364/cryptonity-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BklzDaLjE,17,17,0,0
1130,war_bond_token,https://whitepaper.io/document/0/war-bond-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=war-bond-token,26,46,15007,0
1131,mongolnft_coin,https://whitepaper.io/document/0/mongolnft-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=mongolnft-coin,49,49,0,0
1132,felix,https://whitepaper.io/document/0/felix-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=felix,16,17,13316,0
1133,appleswap,https://whitepaper.io/document/0/appleswap-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=appleswap,11,22,3618,0
1134,survive,https://whitepaper.io/document/0/survive-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=survive,37,23,19551,0
